DataZone,income_rate,employment_rate,crime_rate,overcrowded_rate,nocentralheating_rate,Health_PC1,Health_PC2,Education_PC1,Education_PC2,Education_PC3,Access_PC1,Access_PC2,Access_PC3,Access_PC4
S01009944,-0.21872317365816188,-0.3103855647067191,-0.1883057046311099,-0.0875303875497507,0.3679625675068975,-0.32459472654986254,-0.05383902752552152,0.027193447288502093,-0.6705845265519025,-0.585583486716413,0.9488739757832015,-1.8692488136147822,0.21031196593742868,0.2655266715693149
S01009945,0.7730118678146758,0.5713628150315522,-0.0635399344315619,-0.43433010140910433,-0.013141520268103422,-0.03723026887520158,0.8374860106237861,0.3230687675872764,0.0810274644269355,-0.3582149607469898,2.1192629495864908,-2.1726635782164188,-0.03660552757336429,-0.3211343953090031
S01009946,-0.13607858686875873,-0.42060411217400295,-0.42933048797114576,-0.43433010140910433,-0.013141520268103422,-1.0846946385572436,0.7735256130088297,0.3545924758468958,-0.19123041936398508,-0.5076315829210284,2.8726117930292134,-2.1979107720858706,-0.3286838956051219,-0.2565040410034151
S01009947,-0.301367760447565,-0.20016701723943517,-0.8631750979832103,-0.6655299106486734,0.7490666552818984,-0.5563409680642623,-1.6890091421770648,-0.4110848865768452,0.9661454564489337,-0.23321469652124,0.5452600452440549,-1.9291730360127672,0.09756467500339146,-0.24078484855442492
S01009948,0.9383010413934821,1.3428926473025395,-0.32157823188971796,-0.5499300060288889,1.892378918606901,1.3056399295640115,-0.8385918179510403,-0.16758167434714136,0.726786764403469,-0.0501531539252908,2.439087055637529,-1.6700713950258474,-0.002448541285961638,0.051707094710279136
S01009949,-0.21872317365816188,-0.5308226596412868,-0.6136435575841144,-0.20313029216953524,-0.3942456080431043,-0.4806233101902331,0.5464395459148773,-1.0047918089060452,0.3233889408530728,-0.18610051514463158,-0.25366169132041444,-1.096825994614601,0.6820530537650167,-0.029657636261882333
S01009950,-1.458391975499209,-1.412571039379558,-1.0304746534780589,-1.9371288614663034,-1.1564537835931061,-3.0459660327034386,-0.4513289735746804,-3.450065454566827,-1.4798381357569035,1.4743590239059616,0.11166020794530133,-1.781348446224163,0.922849238067074,0.46705038695708845
S01009951,-1.5410365622886122,-1.412571039379558,-0.6448350001340014,-1.5903291476069497,-0.3942456080431043,-3.4265060357673747,0.8583163378044164,-3.440341615906095,-0.6835812423664961,1.0504038071820512,0.3814225948270381,-0.8790804954494246,0.5648147653764396,-0.2247188103817528
S01009952,-1.2104582151309995,-1.0819153969777064,-0.7894498701380229,-1.7059290522267343,-0.7753496958181052,-2.6170479395256168,1.0122108185095131,-3.0493088902401406,-0.29885542307768626,0.42468253121153793,-1.268558385586456,-0.7935231939579471,0.7988834245078169,0.2002282114308134
S01009953,-1.0451690415521933,-1.0819153969777064,-0.383961116989492,-1.4747292429871652,-0.7753496958181052,-3.098134043068891,0.8882686529488634,-1.4359242782286499,0.08744601821055996,-0.2761390291592879,0.19709452450645476,-1.6006750629137139,0.44948362469748887,0.15185929505505338
S01009954,-0.38401234723696814,-0.8614783020431386,0.6652055869612524,-1.7059290522267343,-0.7753496958181052,-2.101591623487703,-0.30966471607188295,-2.328596829038255,-0.641073200602159,0.6636414460440823,0.981757494697983,-2.218891986651833,0.05512510255424525,-0.614939841654488
S01009955,-0.46665693402637126,-0.6410412071085708,-0.14577191933580944,-0.8967297198882425,0.3679625675068975,-0.9807522818489984,-0.1621698077912264,-1.9364824300986272,-1.0189344143969337,1.460590725643427,-1.0874819508038074,0.15253912476305442,-0.5310720454729767,-1.5632919121780533
S01009956,-0.38401234723696814,-0.5308226596412868,-0.7299025707246023,-0.5499300060288889,-0.013141520268103422,-1.2083571456431894,-1.9577044533761163,-1.2251717840804068,0.6322061846116128,-0.553114973056969,-0.6847977127100122,-0.477861021990756,-0.016496647769943164,-1.5312492222120355
S01009957,-1.458391975499209,-1.3023524919122742,-0.3726187742440785,-1.821528956846519,-0.7753496958181052,-3.031562146664129,-1.3861765156427335,-3.6415439840597523,-0.6146602700671481,0.4712446040281558,1.3379969090872064,-0.47326874405730646,-0.14379286493839083,-1.0845399623303136
S01009958,-1.458391975499209,-1.412571039379558,-0.9936120395554651,-1.821528956846519,-0.3942456080431043,-2.789941288259316,0.06130414931288545,-2.1477014054782466,0.12111869336051592,-0.5281684885360793,1.3486509124604775,0.28802207190864193,-2.3506343074399902,-0.635592924416831
S01009959,-1.458391975499209,-1.412571039379558,-0.9794341111236983,-1.9371288614663034,-0.7753496958181052,-2.520795514980566,-1.2735395233738285,-3.204832312026138,-0.8418731501463511,0.8811254273379524,0.9703652385064216,-1.8574255429119475,0.0055719849487051755,-0.3787346114627421
S01009960,-1.1278136283415965,-1.1921339444449903,-1.0191323107326453,-1.5903291476069497,-1.1564537835931061,-2.336474286904019,1.02385887589453,-2.6721683248492583,0.19679117008045532,-0.4921844599196416,-0.40438857436480263,-1.5846914503723049,-0.7708597624893688,0.5633719282858427
S01009961,-1.0451690415521933,-0.9716968495104226,0.04137673596351254,-1.3591293383673806,-0.7753496958181052,-1.9552644629070492,0.4342334603050278,-1.395495862085002,0.604782954055705,0.30531262698594963,-1.332863182022059,-0.47544668040529375,-0.2826034093582242,-1.222034022321396
S01009962,-0.7972352811839839,-0.6410412071085708,-0.8886953691603906,0.1436694216898184,1.1301707430568992,-1.5449665026562753,-0.25015722453462863,-2.1131313919189787,-0.1970122838277515,-0.38273306524039036,-2.509783317825205,-0.9983560919254136,-0.9844578779340333,0.0821562267590026
S01009963,-1.458391975499209,-1.1921339444449903,-0.9624205970055781,-1.9371288614663034,-1.1564537835931061,-2.644001781801226,0.06164673599231088,-3.1001193109327274,-0.6076058720350304,0.3363052862180119,-0.8370430057893383,-0.84491704896075015,-1.164402839596488,-0.3260384471493371
S01009964,-1.2104582151309995,-1.0819153969777064,-0.766765184647196,-0.7811298152684579,-0.3942456080431043,-2.431505016894647,0.5936592246045195,-2.2119401360194204,0.0668278246883197,-0.4183233678476212,-1.5546036131060852,1.0457022131703617,-1.366806313016052,-0.8357291922073321
S01009965,-1.2931028019204027,-0.9716968495104226,-0.6958755424883619,-1.012329624508027,-0.7753496958181052,-1.7546624632079495,-1.600442800820724,-2.749152441437874,-0.3808904454651179,0.22621559007047423,0.10474809857796248,1.1238113297161771,-0.137761693154427,-0.326775991015683
S01009966,-1.5410365622886122,-1.1921339444449903,-0.9255579830829844,-0.7811298152684579,-1.1564537835931061,-2.5584377718769975,0.11464518208369083,-1.8337499333138065,0.3892963420866845,-0.7454509845278938,0.026701430745492104,0.7974301759267696,-0.0714100283756473,-1.3570974539779077
S01009967,-1.2931028019204027,-1.1921339444449903,-0.5229048156208068,-1.3591293383673806,-0.7753496958181052,-3.075504378595769,0.8911314276507432,-3.306320606276719,-0.15360299356234627,-0.44831992520105757,0.4899225742882863,0.4249730755174009,-0.6812292370326674,-1.315149355353731
S01009968,-1.0451690415521933,-0.7512597545758547,-0.7015467138610687,-0.6655299106486734,-1.1564537835931061,-1.8126665304334464,-0.43240197423587357,-1.194144497542212,0.26532938659851846,-0.34120981287324686,-1.36075781667486,0.8647432961558638,-0.24980696351933562,-1.2755679503544206
S01009969,-1.458391975499209,-1.412571039379558,-0.8716818550422705,-1.5903291476069497,-1.1564537835931061,-2.7331941608236856,-0.6176924464843124,-1.6839763440359254,0.3772616951992278,0.49564954322462684,5.291364249082217,-1.6783374772877524,1.3894511857066005,-0.042349484618350614
S01009970,1.1862348017616915,1.012237004900688,-0.2960579607125377,0.02806951707003384,-0.7753496958181052,1.0492388710801916,-0.854607095505375,1.1862783500400649,0.03029163474538914,0.22239621948040658,-0.24990848219389844,1.0286278635312227,-0.03742404025092246,-0.4071258308973876
S01009971,0.6903672810252727,0.9020184574334039,-0.009663806390848005,-0.5499300060288889,-1.1564537835931061,0.8743935589850905,-0.6086790378002037,1.1163192337807506,0.4337762186394212,-0.09206094736106807,3.0338784527913654,-0.5315895456173217,-0.024948398597077728,-0.7988516016258185
S01009972,-0.21872317365816188,-0.42060411217400295,0.529097474016291,-1.012329624508027,-0.7753496958181052,-0.5070100619212636,-0.4033791143579372,-1.3594727728614386,0.9145719685852669,-0.5484720527736134,2.6579169336784108,-0.8037426336966883,0.5375733408710334,-0.2758100018178252
S01009973,-0.6319461076051776,-0.6410412071085708,-0.8319836554333234,-1.3591293383673806,-1.1564537835931061,-1.4557591473979494,1.1848705596920721,-0.5050014636725355,1.0732190844011524,-0.6200286436093053,1.7345837340685675,-1.0769696531473172,0.27808665666574234,-1.3409326138894637
S01009974,1.2688793885510947,0.9020184574334039,-0.18263453325840318,-0.20313029216953524,-0.7753496958181052,1.350674608913419,-1.0432241833776228,0.9061035476071998,0.9714074151847873,0.030557118513130088,-0.5539269639649763,-0.22953652689410245,-0.05237496028429078,-1.677306422018325
S01009975,2.095325256445126,2.114422479573527,0.9289150557921153,0.1436694216898184,-0.3942456080431043,3.323752145000026,-0.2457906668781004,3.108606663031265,-1.2739331369732403,0.2300046606633473,1.2316907766162624,-0.6802236071712003,-0.2927300250529851,-1.935252563858792
S01009976,1.9300360828663197,1.8939853846389592,-0.914215640337571,0.37486923092938745,-0.7753496958181052,2.666042915872215,-0.38317137235090143,2.0142840156819197,-0.5496864324395385,-0.6764412308691033,0.913445121837181,-0.3850556632684737,-0.9566043664529663,-2.082544336201116
S01009977,2.012680669655723,2.4450781219753788,0.40433170381674305,0.8372688494085256,-0.3942456080431043,3.7789251642723833,0.7967596062092592,1.7088403118196613,0.46519840908219257,0.8362415554742776,0.6138823893043066,-0.28790128179270696,-0.7327770709825648,-1.6540878358181412
S01009978,1.3515239753404977,1.012237004900688,-0.21666156149464352,0.1436694216898184,-0.7753496958181052,1.8788414635554147,0.5540572308549853,2.58566339001015,-0.45459284509364745,-0.09179651701142971,0.9537322483113952,1.8168281228748016,-1.1042980423622837,-1.6561673324013269
S01009979,1.2688793885510947,1.8939853846389592,-0.001157049331787915,0.02806951707003384,-0.7753496958181052,0.9162449674583805,-2.492263377529805,1.5016305446924925,-0.030815936494033053,1.0467477624839268,-0.08685779061393263,0.25539576060471414,-0.801617383333398,-2.1651821703115517
S01009980,1.8473914960769167,1.6735482897043912,1.4705119218856078,0.2592693263096029,-0.7753496958181052,5.573747187589613,-0.72691465504276,1.1170141260812603,0.9379639406712844,0.4582489586563111,-0.982766954202569,-0.5652512395503434,-0.2990465708613364,-0.9592758755821162
S01009981,1.1862348017616915,1.1224555523679718,-0.24785300404453053,0.37486923092938745,-0.7753496958181052,2.2499868537172008,1.0969777036255826,0.9601678721748069,-0.20253805016161755,-0.3104376796703755,1.316116958323842,-0.8043232008924545,-0.17635971214152102,-1.0298344775948272
S01009982,0.44243352065706326,0.5713628150315522,0.09241727831787308,-0.3187301967893198,-0.7753496958181052,3.672268067998044,1.001315829247409,0.981773920012044,0.6439337212094057,0.017376961123866608,1.2080893593936834,0.03205758316323276,0.4401452226367593,-0.39305357974841876
S01009983,1.5994577357087072,1.1224555523679718,0.26538800518542827,0.9528687540283102,-0.7753496958181052,1.7918613522353384,0.0702896926227454,1.5874331701392046,0.4599332796412193,0.6902689477622456,1.7593450130205452,1.7667242698905445,-0.6686155955973174,-1.1050498607233032
S01009984,0.5250781074464664,-0.08994846977215126,0.08107493557245962,0.1436694216898184,-1.1564537835931061,-0.9464130829648847,-0.17785943548419023,0.276898869229838,0.5858195606737223,0.1319095302020342,1.9311102678495333,1.1903425486597707,-0.36377508964230876,-0.796197974187688
S01009985,1.7647469092875134,1.3428926473025395,0.6056582875478318,0.02806951707003384,-1.1564537835931061,2.087801219967926,-0.5297484774778725,0.8967849571867135,1.4849795539587602,0.44242286171335815,1.629048569414267,1.5265582633804435,-0.886152772345601,-1.4175008212683828
S01009986,1.7647469092875134,1.5633297422371073,0.3249353045988489,0.02806951707003384,-1.1564537835931061,2.0171455226513646,-2.354296601976912,1.188490925258753,0.5240704989776314,-0.24427265963892353,-2.26022097824331,-0.5558416367627851,-0.5059625587898564,-0.8862418942134249
S01009987,0.6903672810252727,0.4611442675642683,-0.3584408458123117,0.2592693263096029,-1.1564537835931061,0.940940341408267,0.4256625353999326,0.3419525770066791,0.4014267948277598,-0.21508266039262816,-1.27418593212627,-0.5088931024905394,-0.7023223775761023,-1.1088568406104133
S01009988,1.3515239753404977,1.3428926473025395,-0.6561773428794149,-0.6655299106486734,-1.1564537835931061,0.8993477343008488,-0.8040408537852459,0.10118990397595728,-0.12683005385449417,0.11200754567936344,-2.501055343999189,-0.3196254662977075,-0.8826124044814393,-0.22552137201454134
S01009989,-0.5493015208157744,-0.20016701723943517,-0.5909588720932875,-0.6655299106486734,-0.3942456080431043,-0.44460751986319613,0.5712623863508085,0.374146419653869,0.40636357994901906,-0.2936411345967622,-2.64712723989705,0.3924624761690835,-0.22490481989608857,-0.2690333975313327
S01009990,-0.6319461076051776,-0.6410412071085708,-0.727066985038249,-0.6655299106486734,-0.3942456080431043,-1.4753699908382716,-1.1456729715677525,-1.1172121987939045,0.42629485559083724,-0.7023767651321366,-2.047911638270527,0.14739739088490755,0.45374454027764033,-0.6391162103638904
S01009991,-0.5493015208157744,-0.6410412071085708,-0.8263124840606166,-0.20313029216953524,0.3679625675068975,-1.833708030051674,1.157234976256216,-0.12230098375193615,0.8661891328188429,-0.5321002756212447,-0.7360717523385358,-1.1613844587666566,0.6954373226049443,-0.21389109075010806
S01009992,0.7730118678146758,0.681581362498836,0.3532911614623825,0.02806951707003384,-1.1564537835931061,0.7070946573243404,-0.09337562817922901,1.4247610433073874,-1.3388412196905763,-0.1867139713211158,-0.13611849962495726,-1.0023874628542746,0.3829156527610423,-0.6081722084869495
S01009993,-0.7972352811839839,-0.9716968495104226,-0.6306570717022346,-0.6655299106486734,-0.7753496958181052,-1.9948372708986561,-0.35708915251472917,-0.8810845783666853,0.1284814701699082,-0.4435638992751049,1.1492190514713034,-0.9903590793794674,0.24670166005887587,-0.6560495675294418
S01009994,-0.9625244547627901,-0.9716968495104226,-0.7128890566064822,-0.5499300060288889,-0.3942456080431043,-2.120658174363588,1.0498858589408415,-0.7050437744849144,0.21938790174541425,-0.46522401567718846,-0.5082858201983181,-1.0348954445127172,0.4423533162482498,-0.7901617313321826
S01009995,-0.879879867973387,-0.8614783020431386,-0.4605219305210328,-0.3187301967893198,-0.3942456080431043,-1.8620052813324006,1.1385354826716325,-0.6801072470194098,0.22687295848562633,-0.44456275774372916,0.5271331064936563,-1.4313757752608751,0.1286720902253569,-0.5244768268870745
S01009996,-0.46665693402637126,-0.8614783020431386,-0.5909588720932875,-0.5499300060288889,-0.013141520268103422,-1.6747540251811928,1.1520664744864877,0.0704147141715131,0.26245737697710475,-0.35642440866053954,-1.0172165040761638,-2.160226325567921,0.383013408122897,-0.21791298205870696
S01009997,-0.7972352811839839,-0.8614783020431386,-0.6278214860158812,-0.3187301967893198,-0.3942456080431043,-2.0965716366916545,1.0656921776844335,-0.2610940338149825,-0.4760092886996379,-0.6480196899741691,1.4126590393247485,-2.132882346492667,-0.3317488975264994,0.17787986376552797
S01009998,-1.0451690415521933,-0.9716968495104226,-0.10890930541321572,-1.821528956846519,-0.7753496958181052,-2.23600125054717,1.0384242384236588,-2.0881664883354967,-0.2576775308255212,0.8833245699229237,-0.8917531139488603,-0.011410554865971095,-0.08370682488377812,-1.0132819837218607
S01009999,-1.2104582151309995,-1.1921339444449903,-0.8575039266105037,-0.8967297198882425,-0.013141520268103422,-2.5887586596386316,-0.14776575099366449,-1.131687021452258,-0.2078152070802302,0.17726207430740037,0.13463114098207188,1.4799930046378411,0.7400438864437914,0.01146810786887122
S01010000,-0.9625244547627901,-0.7512597545758547,-0.5200692299344534,-0.8967297198882425,-0.3942456080431043,-1.113384644235509,1.1817002399424974,-0.7953361159869611,-0.8467054900650333,-0.3360585759286736,-1.3833691983114635,0.6208864424171789,0.3269293161395697,0.3085120079012675
S01010001,-0.5493015208157744,-0.7512597545758547,-0.4208237309120857,-1.3591293383673806,-0.7753496958181052,-1.4214898588264917,-0.8501851825073566,-0.5228379810038876,-0.4695783515763884,-0.06667052917587504,-1.5398845961712329,2.241511033511958,0.5464622449790923,0.5965555086423224
S01010002,-0.7972352811839839,-0.6410412071085708,-0.6845331997429485,0.02806951707003384,-0.3942456080431043,-1.3734895732326176,-0.42110717852757734,-1.7536169047809982,0.44744373035292717,0.305367088834708,-1.123496846592279,-0.27008433769627394,-0.08256401704714711,-0.13749529321132695
S01010003,-1.2104582151309995,-0.9716968495104226,-0.7242313993518956,-1.1279295291278115,-0.7753496958181052,-2.085320913154911,1.0690700746516515,-1.4858202395459912,0.1280985195690653,-0.39845311438448827,-0.0759454486592451,0.7534583326167211,0.47183592209209746,-0.627531985878011
S01010004,-1.2931028019204027,-1.1921339444449903,-0.5824521150342274,-1.821528956846519,-0.7753496958181052,-2.5371482940703363,-0.34857183538859465,-2.9837207197152886,-0.45007685579416973,0.030083502930277853,-0.5645936840287749,0.5606931824819458,-0.3262169804953725,-0.3644826197683613
S01010005,-0.38401234723696814,-0.08994846977215126,-0.3300849889487781,0.6060690401689566,1.5112748308319002,0.018190801823016828,0.735284404217534,-1.1554418581685113,0.15068835306014675,0.09886055729896817,-1.8694435229913073,1.46667145268741,-1.2621424608230245,-1.3218732342178032
S01010006,-0.46665693402637126,-0.42060411217400295,-0.7525872562154292,0.02806951707003384,1.5112748308319002,-1.1805078063353742,0.26935702667618205,-0.3847650748543628,-0.625165067067781,-0.4753015498617252,-2.3774881944437176,1.50499498051674,-2.0242273524038628,-0.12095850790929723
S01010007,-1.1278136283415965,-1.0819153969777064,-0.6958755424883619,-1.1279295291278115,-0.013141520268103422,-2.146739662996097,-0.5938021355849094,-2.463199430378915,-0.8351041556863764,-0.03409235561133049,-1.8219861437013953,0.2157395095397549,-0.3387976409773349,-0.5497288696975517
S01010010,-1.0451690415521933,-1.1921339444449903,-0.4435084164029126,-1.3591293383673806,-0.3942456080431043,-2.311603545603663,0.5655412875352704,-2.7912337184391856,-0.36523749743501543,0.03806650437936589,0.40394514058787545,1.0447937754003325,-0.6920814344900577,-1.4224571539629958
S01010012,-1.0451690415521933,-0.8614783020431386,-0.8007922128834364,-1.1279295291278115,-0.7753496958181052,-2.2424835864222,0.13749174682387777,-0.8928279913986661,-0.7394577907439993,0.1942870770717029,-1.3265442307959472,0.6210708811531676,-0.2660855106805696,-0.4636197518849024
S01010013,-0.21872317365816188,-0.20016701723943517,0.8948880275558749,-0.43433010140910433,1.5112748308319002,-1.098441826323088,1.2179099556848232,-0.966831726132125,-0.4668102529979161,-0.8567833783955519,-2.4902518908619773,-0.6378211361933093,-0.2331357404131562,-0.5775265571563402
S01010014,-0.6319461076051776,-0.6410412071085708,-0.26203093247629733,-0.20313029216953524,1.1301707430568992,-1.7940096223812532,-0.32023405161773916,-1.575700548461862,-1.2111722123788202,0.5773135039379013,-2.1744885882092984,-1.7648000169834963,-0.4491706782732505,-0.3978483417601233
S01010015,-0.9625244547627901,-0.8614783020431386,-0.539918329738927,0.1436694216898184,0.3679625675068975,-1.6820462875729363,-0.21321164682135166,-0.8669728510168789,-0.1372240754154375,-0.7366649303634943,-2.7951700867038842,-1.088996243841794,-0.5209643500862938,-0.1731054019006391
S01010016,0.11185517349945069,-0.08994846977215126,-0.7128890566064822,-0.5499300060288889,-0.3942456080431043,-0.2253824630723189,1.2923097000267147,-0.6531456754510097,0.2935126938502868,0.5266075484384072,-1.2699153622157615,1.0887800595019792,0.7582753819670247,0.5616464509276111
S01010017,0.5250781074464664,0.4611442675642683,-0.4661931018937395,0.6060690401689566,-0.013141520268103422,0.23663741746431374,-0.24221524867838198,0.15627413349010694,0.3907906889082327,0.5994797157842068,-1.3253599101058873,1.5532269498652276,1.2074322339304457,0.9107370835471866
S01010018,0.19449976028885382,0.020270077695132647,-0.0947313769814489,-0.0875303875497507,-0.013141520268103422,-0.2935937335518222,0.44770066103205725,0.7894106635120617,-0.7050356472855971,-1.1905282123597083,-1.4210155366551611,0.06195552868369665,1.2732363456898552,0.6022331247941256
S01010019,1.5994577357087072,1.5633297422371073,0.9062303703012884,0.1436694216898184,-0.013141520268103422,3.3250048060619495,0.13676046945388623,1.8470942503172614,-0.5503298588908464,0.03486007289428885,-0.5813819837368472,0.3051055356943538,-2.0515590076284282,3.1474223709852396
S01010020,0.02921058671004755,-0.08994846977215126,-0.5370827440525736,-0.6655299106486734,-0.7753496958181052,-0.35666369586256375,1.335091918522193,-0.34417984736325624,0.6583316145374132,-0.061877769194892504,-0.5731040519643216,-0.052667020921503584,0.8722280748594894,0.38107226979911246
S01010021,0.6903672810252727,0.13048862516241655,5.1085683574769725,1.4152683725074484,-1.1564537835931061,2.5577214587836345,0.5870822443489859,1.2546395894229148,-0.711349934164294,0.6656688919599614,1.5787502876315278,-0.5396365139359269,0.634605251258326,0.3944253994670943
S01010022,-0.21872317365816188,-0.42060411217400295,0.1519645777312937,0.37486923092938745,0.3679625675068975,-1.1364422053630487,-0.030195108918669344,1.2235091609041764,-0.41130106739938166,0.663018698212611,3.477431058521741,-0.47407735167967596,-0.7087375806872739,-0.5487426307111145
S01010023,2.1779698432345294,2.0042039321062433,0.5149195455845242,0.37486923092938745,0.3679625675068975,3.0411075589688665,0.8714952370372427,0.8903920918543223,0.6163403077958688,0.054013466550407306,1.2503040909757723,-0.4703298760877057,-0.4827621462606462,-0.8852844349678124
S01010024,0.6077226942358696,0.681581362498836,0.5631245022525314,0.2592693263096029,0.3679625675068975,1.5923502728265893,-0.031084453008376277,0.8872463044150948,0.07412681635920745,-0.44404880859385093,-0.8559293750943008,1.8216094031610421,0.1564365681302193,-0.39537524504696164
S01010025,0.8556564546040789,1.4531111947698234,0.8126560426516274,0.37486923092938745,1.5112748308319002,1.8303651205130178,-0.9535217965703887,0.1385366045982617,-1.3305245240936268,1.8612592889182475,0.0334212055669927,0.01439134137376245,-0.6154060288365714,-0.24794671590821243
S01010026,0.6077226942358696,0.5713628150315522,0.7757934287290337,0.490469135549172,0.7490666552818984,1.0111161443257177,0.21333872355794128,0.455459329045248,0.32176862040907656,-0.8774333242916084,-0.9869461626008622,1.1221022208423341,-0.27080871131269046,-0.48735882773752526
S01010027,-0.13607858686875873,-0.5308226596412868,-0.290386789339831,0.7216689447887411,-0.3942456080431043,-0.6657262004937493,-0.11099113855772927,-0.5126961046893348,0.5814625779076942,-0.16324080377369965,-2.3667098846734427,-0.7615453481625061,-0.6006539624489406,-0.40414112855071077
S01010028,0.7730118678146758,0.79179990996612,-0.1883057046311099,0.8372688494085256,-0.7753496958181052,2.3489798397416908,0.10809439964187474,1.3266448462807747,-1.6200334189595815,0.4347566724259187,-0.6705169719420644,0.855881267888254,-0.3025431355372744,-0.6800540075933554
S01010029,1.2688793885510947,1.4531111947698234,-0.3130714748306579,0.1436694216898184,0.3679625675068975,2.4074079747042005,-0.23575112413978655,1.8520166017543487,-1.5791209647371203,0.11810742084321432,0.4689269033238426,-0.3719731025113801,-0.6787048286361851,-0.6511782245900968
S01010030,-0.6319461076051776,-0.8614783020431386,0.10943079243599325,-0.3187301967893198,-0.7753496958181052,-1.9446151660926245,-0.05476740946961319,-1.339402339873462,-0.2646621243937513,-0.002849548085860963,-0.06143911777263549,-1.7124719498429188,-0.805364501431031,-0.6406570053127537
S01010033,0.5250781074464664,0.79179990996612,2.111354287001468,1.762068086366802,0.7490666552818984,0.584518067439324,-0.9096900816894796,1.3221785719477719,-1.7105111443435408,-1.3951861775083272,-1.7001615848121283,-1.0284688319772795,0.49610628212889774,-0.4716871195571058
S01010034,0.44243352065706326,0.24070717262970046,0.8636965850059879,0.6060690401689566,0.7490666552818984,1.0017180481712349,0.16730770677611223,1.697324279244418,-0.8334385688610549,-0.4402958356758525,0.322236084954809,-1.1145064310745483,-3.1958840529076125,1.0947754049095784
S01010037,1.2688793885510947,1.012237004900688,1.2294871385455717,0.1436694216898184,-0.7753496958181052,2.25830472293374,0.7323399318414111,2.0648102620458872,0.5521776377512698,0.013941442454932685,-0.7482866902691269,-1.0854368605227405,-0.2981668621744321,-0.03481915782221734
S01010038,0.6077226942358696,0.5713628150315522,1.8760006750341387,1.762068086366802,0.7490666552818984,1.8905427867540507,-1.2310690320573427,0.3099100343393753,1.4012927410937626,-0.29054705424519045,0.6958757503100296,-0.9756494525489505,-0.5665349875033524,-0.058525768558975955
S01010040,-0.9625244547627901,-0.9716968495104226,1.4790186789446678,0.1436694216898184,2.654587094156903,-1.0752853202924395,1.241356075660813,-0.9736095625469987,0.44005622064141453,-0.540683419128507,0.44760479806366954,-0.5757245218917738,0.5052742838585272,0.3943043564143436
S01010042,-0.301367760447565,-0.5308226596412868,-0.001157049331787915,0.9528687540283102,0.7490666552818984,-0.965730259640162,-1.7825364597620506,0.38245703199125075,-0.2906214210155366,-0.21558668839435133,-0.8774202092999943,-1.4691254174397061,-0.03872321417336568,0.21062187797003687
S01010043,0.6903672810252727,0.9020184574334039,0.8069848712789206,1.1840685632678793,1.892378918606901,1.3444314659940564,1.4984151665652619,1.4261682645630924,-0.373560701566727,-0.16950739779964905,-2.2614826692772496,-0.10064658819848359,0.9419379309400664,0.161059486629017
S01010044,0.3597889338676601,0.020270077695132647,-0.2648665181626507,0.02806951707003384,1.1301707430568992,0.8372945048302157,0.3474556658043438,0.4369862375977365,1.29867063327358,0.1317497097019204,-2.119281286565802,1.233030404255533,1.1418965182819114,0.1749324959908937
S01010045,1.5994577357087072,1.2326740998352557,-0.3102358891443045,0.7216689447887411,-0.7753496958181052,2.7101708655128602,-0.4358573442062025,2.8256848226316995,-0.8597675538955635,0.5524412765019974,-1.20881860432711,0.908627287540895,0.9502737527608398,0.14565514843162222
S01010046,1.6821023224981104,1.5633297422371073,0.8126560426516274,-0.0875303875497507,-0.3942456080431043,3.2577183041889612,-0.6399158283482113,2.0757491420290974,-0.4454644927043079,0.059462992000986536,-0.4368009464259116,0.9051048501687908,0.28479878906286943,0.9037577263889938
S01010047,2.012680669655723,2.0042039321062433,-0.14293633364945607,0.7216689447887411,-0.3942456080431043,2.2350779465844,0.27544709467506495,2.852640924468454,-0.7806001296318507,0.35920677481256086,-0.7437060848674606,0.023138083806647,0.97335457159216,-0.057624149264811034
S01010048,0.9383010413934821,0.681581362498836,-0.19681246169017,1.1840685632678793,0.3679625675068975,1.266212841822276,0.3899529957649799,1.7157249500560436,-0.8960987868947824,-0.10157856634004106,-0.19722947368791338,-1.7105373861349724,0.7117339272734444,1.9448547782704566
S01010049,1.1035902149722883,0.79179990996612,0.2455389053809547,1.0684686586480947,-0.7753496958181052,1.8776756538070698,-0.5753806370274667,1.9525498080104529,0.35949557953309164,0.6007931651974835,-3.054640342651368,0.4762501914350574,-0.22772110037583637,0.9771257279595169
S01010050,0.7730118678146758,0.681581362498836,0.3306064759715556,0.8372688494085256,-0.3942456080431043,1.5168419970264977,1.3442308730918486,2.1362829076823426,-0.10706151221488366,0.22909624929668054,-1.3602678093658418,-0.0630065344250141,0.36199025597262097,1.2399101455300443
S01010051,1.1035902149722883,1.3428926473025395,0.38731818969862286,0.7216689447887411,-0.3942456080431043,1.892503872158705,0.1683261636595993,1.9643940177962973,0.24504274187824138,-0.13956173724880966,-2.7581411128658275,0.6659345295193384,-1.7919227436922693,2.058523451046056
S01010052,0.5250781074464664,1.012237004900688,5.497043596507384,1.4152683725074484,1.1301707430568992,2.723761217537299,-1.9408073648304627,2.710700772351896,-1.0945333591842275,0.050939241089393905,-3.8247631452930326,-0.07204473789797576,-1.444346357402863,1.967282928844168
S01010053,0.5250781074464664,-0.08994846977215126,0.32777089028520223,1.762068086366802,0.3679625675068975,0.8698151281070234,-0.21474532707054325,1.3638845011392844,0.2821596468020277,-0.2557993546526308,1.1641264533946323,-0.900916652120352,0.6168468710348117,-0.03306045894004064
